url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-studio-basement-apt-with-full-bathroom-kitchen-may-1/1688795421,Furnished Studio Basement Apt with Full Bathroom/Kitchen - May 1,"Scarborough, ON M1C 1V4",2024-03-21T00:31:59.000Z,"$1,250",Basement,Bedrooms: Bachelor/Studio,Bathrooms: 1,**1 Studio/Bachelor Apt in a Basement**,['Not Included'],0,1 Year,No,700,Yes,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-upscale-1-bedroom-apartment-air-condition/1678348042,Toronto Upscale 1 Bedroom Apartment (Air Condition),"40 Pleasant Blvd, Toronto, ON, M4T 1J9",2024-03-21T00:31:44.000Z,"$2,199",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/beautiful-brand-new-one-bedroom-basement-for-rent-in-brampton/1688795226,Beautiful Brand New One Bedroom Basement for Rent in Brampton,"Brampton, ON L7A",2024-03-21T00:29:17.000Z,"$1,600",Basement,Bedrooms: 1,Bathrooms: 1,Beautiful Brand New One Bedroom Legal Basement for Rent in Brampton,['Not Included'],1,1 Year,No,750,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-basement-apartment-available-for-rent/1688794597,1 Bedroom Basement Apartment available for rent,"Brampton, ON L6Y",2024-03-21T00:20:55.000Z,"$1,680",Basement,Bedrooms: 1,Bathrooms: 1,"Brand Newly Furnished Basement:
Preferred: Ind. 2(or 3) working/student only.","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",0,Month-to-month,No,800,Yes,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-1-bath-core-downtown-toronto-condo/1688794511,Furnished 1+1 bath core downtown Toronto condo,"21 Widmer St, Toronto, ON M5V 0B8",2024-03-21T00:19:44.000Z,"$3,000",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Core downtown, King West trendy neighbourhood. In the condo, there is a full gym and amenities including lounge, sauna, and a basketball court!
Fully furnished with brand new mattress, ready to move in May for long term lease. Comes with utilities and high speed internet by Bell!",['Not Included'],1,1 Year,No,670,Yes,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/a-legal-basement-unit-for-rent/1683333157,A legal basement unit for rent,"Hamster Crescent, Aurora, ON",2024-03-21T00:17:41.000Z,"$2,100",Basement,Bedrooms: 2,Bathrooms: 1,"Move In Now. Fabulous legal new renovated 2 bedrooms unit with walk up basement in Aurora. Separate entrance, open concept, pot lights, brand new gray floor, quartz countertop, backsplash , stainless appliance. Steps to community center, close to go train station, schools, Hwy404. Tenant will pay 1/3 utilities.",['Not Included'],1,1 Year,No,680,Yes,"['Laundry (In Unit)', '', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-month-free-on-year-lease-fully-renovated-1-bed-den/1687672147,**1 MONTH FREE ON YEAR LEASE** | Fully Renovated 1 Bed + Den,"Brampton, ON L6Z 4K3",2024-03-21T00:15:30.000Z,"$2,450",Apartment,Bedrooms: 1 + Den,Bathrooms: 1,Fully Renovated Apartment For Rent 1 BEDROOM + DEN | 1 BATHROOM,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,695,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/the-huron-2-bedroom-apartment-for-rent/1619351292,The Huron - 2 Bedroom Apartment for Rent,"2475 Hurontario Street, Mississauga, ON, L5A 1P2",2024-03-21T00:08:28.000Z,"$2,852",Apartment,Bedrooms: 2,Bathrooms: 2,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-den-45-railroad-street/1672729773,1 Bedroom + Den - 45 Railroad Street,"45 Railroad Street, Brampton, ON, L6X 1G4",2024-03-21T00:08:05.000Z,"$2,500",Apartment,Bedrooms: 1,Bathrooms: 1,,['Not Included'],0,1 Year,Yes,657,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['', '', '', '', '', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/condo-and-apartment-rentals-in-mississauga-from-1800/1685299354,Condo and Apartment Rentals in Mississauga From $1800!,"Mississauga, ON L5B 4P5",2024-03-21T00:00:34.000Z,"$1,800",Condo,Bedrooms: 1,Bathrooms: 1,For more information GO TO ---> https://www.TorontoCondorentalsOnline.com,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,700,No,[],Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-apartment-rentals-from-1800/1685300643,Condo/ Apartment rentals from $1800,"Toronto, ON M5V 0J9",2024-03-21T00:00:34.000Z,"$1,800",Condo,Bedrooms: 1,Bathrooms: 1,For more information GO TO --->,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,800,No,"['Laundry (In Unit)', 'Laundry (In Building)', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-and-apartment-rentals-in-north-york-from-1800/1685300150,Condo and Apartment Rentals in North York from $1800,"North York, ON M2N 6N3",2024-03-21T00:00:33.000Z,"$1,800",Condo,Bedrooms: 1,Bathrooms: 1,For more information GO TO ---> https://www.TorontoCondorentalsOnline.com,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,800,No,"['Laundry (In Unit)', 'Laundry (In Building)', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', '']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bdr-unit-for-rent-2000-available-from-april-1st/1688792967,2 BDR UNIT FOR RENT - $2000 Available from April 1st,"Manitou Crescent, Brampton, Ontario",2024-03-20T23:59:49.000Z,"$2,000",House,Bedrooms: 2 + Den,Bathrooms: 1,BRAMPTON 2 BDR UNIT FOR RENT - $2000 Available from April 1st,['Not Included'],2,Month-to-month,No,650,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/two-bedroom-legal-basement-apartment-for-rent/1688458618,Two Bedroom legal basement apartment for rent,"Brampton, ON L6P",2024-03-20T23:59:47.000Z,"$1,900",Basement,Bedrooms: 2,Bathrooms: 1,"A recently constructed two-bedroom legal basement apartment available for rent starting April 1st, located at Castle Oaks Crossing and Gore Road in Brampton, Ontario, Canada.
 The tenant will share utilities with the landlord. The tenant will cover 30% of the utilities, including heating, hydro, and water. The internet and cable will not be offered by the landlord.
 The apartment offers:
Separate side door entrance for added privacy
Designated parking spot
Spacious bedrooms with large closets
Open-concept living room with shelves
Full kitchen equipped with relatively new stainless steel appliances: microwave, fridge, and cooking range
Additionally, separate full laundry facilities are included.
 The location provides convenient access to nearby schools and a bus stop just a minute's walk away. A grocery store is within a 5-minute walk, while schools, Hindu Temple, Guru Dhwara, pharmacy, walk-in clinic, salon, and restaurants are a short 5-minute drive away. Easy access to Highway 427 and 407 is just minutes away.
 The minimum lease term is 6 months, with month-to-month thereafter. Applicants are required to submit a job letter, paystubs, job references, and a reference from a previous landlord.
Upon occupancy, the first and last month's rent, along with a key deposit, will be required.
 Young couples with children and working professionals are preferred. Serious inquiries only.",['Not Included'],1,Month-to-month,No,900,Yes,"['Laundry (In Unit)', '', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-condo-downtown-toronto-for-rent/1688792866,2 bedroom 2 bathroom Condo Downtown Toronto for Rent,"77 Maitland Place, Toronto, ON",2024-03-20T23:58:11.000Z,"$3,000",Condo,Bedrooms: 2,Bathrooms: 2,"Unit: 2 Bed+2 Bath 18th Floor Furnished Condo available May 1st, 2024 DOWNTOWN.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,850,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-gorgeous-two-bedroom-unit-with-rooftop-deck/1688792566,"NEW, GORGEOUS, TWO BEDROOM UNIT WITH ROOFTOP DECK","Woodbine Avenue, Toronto, ON",2024-03-20T23:53:45.000Z,"$2,790",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-den-condo-for-lease/1688792190,1 + Den Condo For Lease,"Jarvis Street, Toronto, ON",2024-03-20T23:48:55.000Z,"$2,600",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Brand New Unit in Prime Condos, Open concept 1 bedroom + Den w/ built in appliances. 200+ sq ft terrace surrounding the whole unit. Large floor to ceiling windows for an abundance of natural light. Walking Distance to Toronto Metropolitan University (Formerly Ryerson university), the financial district, Eaton Centre, and Dundas subway. Featuring many amenities, including a 3rd-floorgym and outdoor game area, a 2nd-floor co-working space, and an outdoor lounge. Lobby furnished by Versace 24 hour concierge. Special rogers internet offer",['Not Included'],0,1 Year,No,700,No,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-apartment/1688791679,Luxury Apartment,"Scarborough, ON M1P 5J5",2024-03-20T23:40:59.000Z,"$2,390",Condo,Bedrooms: 2,Bathrooms: 2,"Luxury apartment with access to Scarborough City Mall and TTC. Close to the University of Toronto Scarborough Campus. One bedroom plus a Den ,the den has a door that can be used as a second bedroom. Two bathrooms, both with showers. Facing south, plenty of sunlight.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,660,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/brampton-1-bedroom-apartment-for-rent-182-church-street-east/1674480338,"Brampton 1 Bedroom Apartment for Rent - 182 Church Street, East","182 Church Street, Brampton, ON, L6V 1H2",2024-03-20T23:40:44.000Z,"$1,899",Apartment,Bedrooms: 1,Bathrooms: 1,,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,,683,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,Balcony,"['', '', '', '', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/brampton-1-bedroom-apartment-for-rent-186-church-street-east/1673741801,"Brampton 1 Bedroom Apartment for Rent - 186 Church Street, East","186 Church Street, Brampton, ON, L6V 1H2",2024-03-20T23:40:44.000Z,"$1,949",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/brampton-2-bedroom-apartment-for-rent-182-church-street-east/1674480335,"Brampton 2 Bedroom Apartment for Rent - 182 Church Street, East","182 Church Street, Brampton, ON, L6V 1H2",2024-03-20T23:40:44.000Z,"$2,199",Apartment,Bedrooms: 2,Bathrooms: 1.5,,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,,839,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,Balcony,"['', '', '', '', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/islington-apartments-2-bdrm-available-at-148-islington-avenue/1670341689,"Islington Apartments - 2 Bdrm available at 148 Islington Avenue,","148 Islington Avenue, Etobicoke, ON, M8V 3B6",2024-03-20T23:36:43.000Z,"$2,425",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-for-rent/1688790739,Studio for rent.,"North York, ON M2R 2X1",2024-03-20T23:27:15.000Z,"$1,700",Basement,Bedrooms: Bachelor/Studio,Bathrooms: 1,"For rent bachelor apartment in lower level of raised bungalow.
Bright and cozy.
Features:
Self-contained basement apartment.
Separate entrance.
Lots of lights.
Central AC/heating.
Kitchen with stove and full sized fridge.
3-piece bathroom.
Built-in closet.
Furnitured or unfurnitured.
Shared laundry on site.
Heating and internet included on the price.
Parking available.
5min walk to the Bathurst & Steels plaza.
TTC around the corner.
One bus to the subway.
The apartment is situatable for one working professional.
No smoking.
Tenant Requirements:
Only for one person with full time job.
Proof of Income.
Credit Check Report.
Work and Landlord References.
First and Last month's rent required upon signing lease.
Rent $1700 per month.
To set up an appointment to view call or text 647-780-8358 or
email minkovsky_igor@yahoo.ca","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,1 Year,Limited,600,Yes,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/executive-style-pg-apartment-in-brampton-from-april-1st/1688790680,EXECUTIVE STYLE PG APARTMENT IN BRAMPTON FROM APRIL 1st,"Brampton, ON L6R 3P4",2024-03-20T23:26:24.000Z,"$1,850",Basement,Bedrooms: 1 + Den,Bathrooms: 1,"Gorgeous basement with Ensuite Bedroom available in Brampton from 1st March. A quiet, clean & harmonious stay is expected.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,800,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/ajax-2-bedroom-bsmt-apartment/1688790418,Ajax 2 Bedroom BSMT Apartment,"Ajax, ON, L1T 1J3",2024-03-20T23:23:00.000Z,"$1,425",Basement,Bedrooms: 2,Bathrooms: 1,"2 bedroom legal basement apartment located in south Ajax. Bright and spacious on a quiet / safe family orientated neighbourhood. Share laundry in common area , one parking spot , storage area , close to schools and shopping centre. Available as early as May 1.
Renting for 1425 plus a percentage of utilities. An all inclusive rent amount can be negotiated.
Note; photos are older and there is no carpet in the apartment. Where carpet is seen in the photos , it has been replaced with luxury laminate flooring. Will update photos soon.",['Not Included'],1,1 Year,Yes,850,No,[],No,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/spacious-basement-for-1700-including-utilities/1688790323,Spacious Basement for $1700 (including utilities),"Mississauga, ON L5L 4G2",2024-03-20T23:21:38.000Z,"$1,700",Basement,Bedrooms: 1,Bathrooms: 1,"Very clean, freshly painted and newly renovated basement available for rent in safe Erin Mills Mississauga neighbourhood. SPACIOUS 1 bedroom and 1 FULL bathroom. Perfect for 1-2 students, roommates, or young couple. Street parking available through the city. AVAILABLE FOR RENT APRIL 1. DM for more details.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,700,Yes,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/basement-batchelor-for-rent-may-first-2024-bayview-hwy7/1688790221,"Basement Batchelor for rent May first, 2024 Bayview/HWY7","High Tech Rd, Richmond Hill, ON L4B",2024-03-20T23:20:31.000Z,"$1,350",Basement,Bedrooms: Bachelor/Studio,Bathrooms: 1,"Available May first 2024 (Bayview/HWY7)
This bachelor is very clean
Rent includes (hydro, gas, electricity), and internet.
Separate entrance, Apartment is fully furnished.
This is a prime location 1 minute walk to the bus stop, walking distance to all amenities, grocery/shopping (Loblaws/Walmart/and more), entertainment (Silvercity Richmod Hill), public transportation (YRT, VIVA, GO as well as Richmond Hill Centre/Langstaff Station).
The bachelor is for only one person.
We are looking for non smoking individual.
If interested please call/text (647)768-6734","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,600,Yes,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/workout-basement-for-rent-in-etobicoke/1688789738,Workout basement for rent in Etobicoke,"Etobicoke, ON M9V",2024-03-20T23:13:42.000Z,"$1,500",Basement,Bedrooms: 1,Bathrooms: 1,"1 bedroom walkout basement with kitchen, livingroom, 1 washroom, laundry in the unit shared.
$1400 + utilities ($100) estimate
Available from May 01, 2024.
Location near: Albion and Martin Grove Road
For family only.
Must need government ID, permanent work letter, 2 reference letter including previous place owner letter.
Six47200seven690","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,800,No,"['', 'Laundry (In Building)', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-renovated-1-bedroom-basement-unit-5-minutes-to-subway/1688789233,East York renovated 1 bedroom Basement unit 5 minutes to Subway,"East York, ON M4C 4H6",2024-03-20T23:06:50.000Z,"$1,850",Basement,Bedrooms: 1,Bathrooms: 1,"Welcome to the renovated 1 bedroom basement apartment unit in a house. The unit locates in a family-friendly neighbourhood in trendy East York. 5 minutes walking distance to Woodbine Subway station. Walk to great shops, cafes, , restaurants, grocery store, banking & pharmacy. Close to Woodbine beach, Taylor Creek Park, DVP, Hospital, Library & Civic Centre. Minutes subway transit to Downtown area, universities, United Health Network and government and commercial buildings. Enjoy the convenient living location at East York!
Kay Features about the unit:
• A walk up basement unit with separate entrance though the fully fenced backyard.
• 5 minutes walking distance to Woodbine Subway Station.
• Specious new kitchen area with stainless steel appliances.
• Private laundry in the unit.
• Closet area with storage
• Engineered laminate flooring throughout.
• Suitable for a clean and quiet single or couple
• Tenant to 1/3 of water & Heat, Hydro utilities.
Please kindly provide a description with a bio of who you are, what you do, and what your moving plan is. Thank you for your time and interest!",['Not Included'],1,1 Year,No,650,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
