,url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
39,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/best-location-763-bay-college-1-bdrm-den-balcony-june-1/1693179721,,,,,,,,,[],,,,,,[],,,[]
40,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mccowan-and-ellesmere-2-beds-1bthr-2000-util-june1-or-july-1/1693179242,McCowan and Ellesmere 2 beds/1bthr $2000 +Util June1 or July 1,"Scarborough, ON M1P",2024-05-12T17:33:15.000Z,"$2,000",Basement,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
41,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-month-free-large-1-bedroom-suite-yonge-st-clair/1690782985,1 Month FREE! Large 1 Bedroom Suite Yonge & St Clair,"60 Pleasant Blvd., Toronto, ON, M4T 1K1",2024-05-12T17:31:44.000Z,"$2,427",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
42,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-available-for-rent-1bedroom-den-yonge-davisville/1693178560,Condo Available For Rent (1Bedroom + Den) - Yonge/Davisville,"1 Belsize Drive, Toronto, ON",2024-05-12T17:25:15.000Z,"$2,350",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Move into “J Davis House”, a boutique building by Mattamy Home on Yonge Street with 3 minutes walk to Davisville Subway Station. Newly built with upgraded amenities, bright and modern condominium available in Yonge & Eglington’s desirable neighborhood.",['Not Included'],0,1 Year,No,635,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
43,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/dufferin-st-clair-ave-west-toronto-1-bed-1-bath-davenport/1606263226,Dufferin St Clair Ave West TORONTO 1 Bed 1 Bath Davenport,"1715 Dufferin Street, Toronto, ON",2024-05-12T17:16:12.000Z,"$2,450",Duplex/Triplex,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
44,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/basement-for-rent/1693177629,Basement for rent,"St Georges Pl, Brampton, ON L6X 4A1",2024-05-12T17:14:08.000Z,"$1,750",Basement,Bedrooms: 1,Bathrooms: 1,"Main intersection Chinguacousy Rd and Queen St. West
New Beautiful One Bedroom and One Full bath Basement apartment, Separate entrance, Close to Schoools, Parks Walmart and other grocery stores. Ideal for a couple. En-suite Laundry facilities and Utilities included, One Outside parking spot available.
Need an appointment for viewing, but call first for details- 647 629 9849",['Not Included'],1,Month-to-month,Limited,900,No,[],Yes,,[]
45,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-built-1-bedroom-legal-basement-apartment-for-rent-june-1st/1693177179,Newly Built-1 Bedroom Legal Basement Apartment For Rent-June-1st,"410 Burnhamthorpe Road, Etobicoke, ON",2024-05-12T17:09:46.000Z,"$1,800",Basement,Bedrooms: 1,Bathrooms: 1,"** Newly Built Legal Basement Apartment for Rent **
- 1 Spacious Bedroom
- 1 Full Washroom
- 1 Parkings Included
- Brand New Stainless Steel Appliances
- Ensuite Separate Laundry
- Separate Entrance to the Basement
- Very Convenient Central Location in middle of GTA
to go anywhere.
- Walking Distance to Parks, Multiple Schools, Bus
Stops at Your Footsteps.
- Close to Toronto International Airport, Hwy 427, Hwy
401 & Hwy 407 all within few Minutes Range.",['Not Included'],1,1 Year,No,900,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
46,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-eglinton-apartments-orchard-view-1-bdrm-available-at-3/1663969939,Yonge Eglinton Apartments — Orchard View - 1 Bdrm available at 3,"33 Orchard View Boulevard, Toronto, ON, M4R 2E9",2024-05-12T17:05:43.000Z,"$2,290",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
47,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-condo-apartment/1693175492,2 Bed 1 Bath Condo Apartment,"Dundas Street East, Toronto, Ontario",2024-05-12T16:53:35.000Z,"$2,700",Condo,Bedrooms: 2,Bathrooms: 1,"Discover city living in this contemporary 2-bedroom, 1-bath condo at 219 Dundas St E. With a sleek design, full gym access, and a prime location, this 700 sq ft space offers the ultimate urban lifestyle.",['Not Included'],0,1 Year,No,700,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', '', '', '', '', '', 'Elevator in Building']"
48,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-2-bed-2-bath-condo-lake-cn-tower-sky-dome-views-king-st/1693175153,"New 2 Bed 2 Bath Condo✨Lake, CN Tower & Sky Dome Views✨King St","Mercer Street, Toronto, ON",2024-05-12T16:49:31.000Z,"$3,000",Condo,Bedrooms: 2,Bathrooms: 2,"✨Introducing Nobu Hotel & Residences, a prestigious collaboration with NOBU Restaurant and Hotel, presenting an exceptional opportunity for luxury living in one of the world's most sought-after locations.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",0,1 Year,No,700,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
49,https://www.kijiji.ca/v-apartments-condos/markham-york-region/new-1bed-condo-with-parking-bathurst-centre-utilities-included/1693174919,NEW 1BED CONDO WITH PARKING✨BATHURST & CENTRE✨UTILITIES INCLUDED,"Bathurst Street, Vaughan, ON",2024-05-12T16:46:51.000Z,"$2,300",Condo,Bedrooms: 1,Bathrooms: 1,✨Luxury Living in the heart of Thornhill,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
50,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautifully-furnished-1-bedroom-with-parking-ttc-toronto/1691453774,"Beautifully Furnished 1 Bedroom with Parking, TTC - Toronto","Singer Court, North York, ON",2024-05-12T16:45:32.000Z,"$2,450",Condo,Bedrooms: 1,Bathrooms: 1,"Tastefully furnished 1 bedroom with PARKING and locker near Sheppard and Leslie, walking distance to TTC station.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,680,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
51,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/islington-apartments-2-bdrm-available-at-148-islington-avenue/1691965379,"Islington Apartments - 2 Bdrm available at 148 Islington Avenue,","148 Islington Avenue, Etobicoke, ON, M8V 3B6",2024-05-12T16:36:44.000Z,"$2,600",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
52,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-utilities-included-north-york/1693173739,"One bedroom, Utilities included, North York","Byng Avenue, North York, ON",2024-05-12T16:32:38.000Z,"$2,450",Condo,Bedrooms: 1,Bathrooms: 1,"Steps To Yonge/Finch And North York Center. Excellent Location With Many Kinds Of Convenience Such As Transportation, Restaurants, Supermarket, And More. Quiet Residence With Private Water Garden. Ground And Underground Visitors Parking. Beautiful View To The Far West. Easy-To-Organize Rooms With Comfortable Living Style. Indoor Pool, Exercise Room, Party Room, 24-Hrs Concierge.
Extras:Fridge, Stove, Built-In Dishwasher, Microwave With Hood Fan, Washer And Dryer, Window Blinds.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
53,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/one-bedroom-legal-basement-available-from-may-15/1693173603,One Bedroom Legal Basement- Available from May 15,"Brampton, ON L6P 3R3",2024-05-12T16:31:00.000Z,"$1,600",Basement,Bedrooms: 1,Bathrooms: 1,"Legal one bedroom basement available for rent - May 15
Very convenient location close to Castlemore area (Bram East) close to Highway 50, Bus stops, Woodbridge, Bolton, Chalo Frescho, CIBC, McDonalds and many other stores in the vicinity.
Open Concept Living Room and Kitchen, full bathroom, Walk in closet in the bedroom & 2 additional closed storage closet.
Separate Side Entrance
One Parking Spot available.
Rent: $ 1600/mo + 30% Utilities
Prefer a working professional. - NO SMOKING, and NO PETS allowed.",['Not Included'],1,1 Year,No,750,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
54,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/one-bedroom-basement-apartment/1692032929,One bedroom basement apartment,"Drury Ln, Burlington, ON L7R 2X6",2024-05-12T16:30:31.000Z,"$1,600",Basement,Bedrooms: 1,Bathrooms: 1,"One bedroom 700sq/ft basement apartment in downtown Burlington. Walking distance to buses, Go train, parks, walk/bike paths, library, YMCA, shopping, restaurants and Joseph Brant Hospital $1600/month. Address 620 Drury Lane Burlington. Contact# 905-466-2026
One car parking spot
Separate entrance
Plenty of built in dresser drawers and closets
Movable wall to provide bedroom privacy
Three piece bathroom
Large eat-in kitchen
All appliances included
Full size washer and dryer (not shared with landlord)
Heat, hydro, water included
Air conditioning
Two cable hookup locations
Unlimited Internet, Crave, On demand, Netflix and Prime
No pets
No smoking
Proof of employment
Credit check required
One year lease
First and last months rent paid upfront",['Not Included'],1,1 Year,No,700,No,[],Yes,,[]
55,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-lease/1692458781,Condo for Lease,"De Boers Drive, North York, Toronto, Ontario M3J 0G6",2024-05-12T16:30:31.000Z,"$2,650",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Luxury Condo Unit, Very Spacious One Bedroom + Den, Open Concept Layout, Kitchen With Granite Counters, Minutes Away From Downsview Subway And Parks, Close To Yorkdale Mall And Special Bus Route To York University. Den Can Be Used As 2 Bedroom. 9Ft Ceilings/Oversize Windows. Lots Of Building Amenities To Enjoy. 24 Hours Concierge, Great Exercise Room, Indoor Pool And Much More","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,699,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
56,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-all-utilities-included-north-york/1693173490,"One bedroom, All utilities included, North York","Beecroft Road, North York, ON",2024-05-12T16:29:36.000Z,"$2,400",Condo,Bedrooms: 1,Bathrooms: 1,"Great Location At Yonge/Finch, 24/7 Concierge. Bright and Spacious East Exposure. Hardwood Floor. Steps to Finch Station, GO Station, Restaurants, Groceries, Retail. Minutes Walk to Downtown North York. Lots of Building Amenities: Gym, Party Room, Indoor Pool. All Utilities(Water, Heat, Hydro), 1 Parking and 1 Locker Included!
Extras:
Inclusions:Refrigerator, Washer/Dryer, Built-in Dishwasher, Microwave, Stove, 1 Underground Parking, 1 Locker","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
57,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/30-grand-trunk-cresenct-1-1-condo-available-july-1st-2024/1693172452,"30 grand trunk cresenct- 1+1 condo available July 1st, 2024","30 Grand Trunk Crescent, Toronto, ON",2024-05-12T16:16:38.000Z,"$2,650",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"York & Bremner. $2,650 Utilities included.
30 Grand Trunck Cres. 1+1 bd, 1 Bath available July 1, 2024. To book viewing call 647-692-7730.
Spacious Unit In A Great Location!!. Union Station, Scotia Bank Arena, Cn Tower, Toronto Island Airport, Central Water Front, Grocery Shopping Close By. The Rent Includes The Vertical Blinds With Ceiling Light Fixtures. Also, The Suite Comes With A Stackable Washer And Dryer, Over The Range Microwave, Fridge, Stove & Dishwasher. Balcony Facing North.
Requirements: Proof of income, Credit Report and references. For more info visit: www.torontorentalsuites.com .","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,651,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '', '', '', 'Elevator in Building']"
58,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/30-edith-apartment-for-rent-in-toronto/1680547250,30 Edith - Apartment for Rent in Toronto,"30 Edith Drive, Toronto, ON, M4R 1Y8",2024-05-12T16:01:50.000Z,"$2,499",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
59,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/hanover-road-apartment-for-rent-in-brampton/1680547020,Hanover Road - Apartment for Rent in Brampton,"4 Hanover Road, Brampton, ON, L6S 4H9",2024-05-12T15:56:45.000Z,"$2,520",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
60,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-fo-rent/1693170457,basement fo rent,"Etobicoke, ON M9V 2A6",2024-05-12T15:52:47.000Z,"$1,650",Basement,Bedrooms: 1,Bathrooms: 1,"one bedroom basement for rent near Kipling/Finch Corner with one parking close to all amenities. available June 1st, monthly rent 1650 all-inclusive, need first and last month rent,job letter and reference letter,for more info please call or text at 6479575160,","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,649,No,"['', 'Laundry (In Building)', '', '']",Yes,,[]
61,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-beds-1-bath-apartment/1693170374,2 Beds 1 Bath Apartment,"Brampton, ON L6X 1V8",2024-05-12T15:51:44.000Z,"$2,200",Basement,Bedrooms: 2,Bathrooms: 1,"- Brand new finishing in 2023
- 2 bedroom apartment for rent in Brampton
- Area: 725 sqft
- Available July 1 2024
- Major intersection is Mississauga and Williams Parkway
- Legal basement with permit
- Separate entrance
- Laminate floor, modern kitchen with backsplash, upgraded countertop
- New stainless steel appliances
- Enlarged windows and ceiling pot lights throughout for ample light
- Ensuite laundry appliances
- Each bedroom has walk-in closet
- Bathroom with custom glass shower
- 500 Mbps Rogers internet
- 1 parking spot included
- Google Maps: 7 min walk to bus stop, 15 min walk to Walmart/plaza
- No smoking, No drugs, No pets, and No party/loud noise allowed",['Not Included'],1,1 Year,No,725,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
62,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-condo-by-monarch-bloor-and-yonge-3-min-subway/1693169773,Gorgeous Condo by Monarch Bloor and Yonge 3 min Subway,"28 Ted Rogers Way, Toronto, ON",2024-05-12T15:44:11.000Z,"$2,900",Condo,Bedrooms: 1 + Den,Bathrooms: 1.5,"From June 1. The unit is vacant, Can move in right away. Very high second floor with a great view , Amazing quite and beautiful back yard. All possible amenities. 3 min to Subway. Yorkville - 5 min. The best restaurants, shopping, galleries, museum, theatres... For 2-3 people. All questions write on this site or text on 416-409-9967 In reality looks much better, like 5 stars hotel.
More pictures upon request. Thank you.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,Month-to-month,No,630,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
63,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/furnished-2-bedroom-basement-close-to-sheridan:-for-girls/1693169336,Furnished 2 bedroom basement close to Sheridan: For Girls,"Brampton, ON L6Y 3B7",2024-05-12T15:39:18.000Z,"$2,000",Basement,Bedrooms: 2,Bathrooms: 1,"Furnished 2 bedroom basement with separate entrance opposite to Sheridan-Brampton.
Maximum 4 girls can share the place together.
This is furnished , includes all utilities and high speed Internet.
Suitable for Full time student or working professional , must be respect full, quite and clean.
No party and no guests are allowed.
Availability from June 1st-2024
Call for details : 647-448 2506","['Yes: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,Month-to-month,No,750,Yes,"['Laundry (In Unit)', '', '', '']",Yes,,[]
64,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/modern-2-bed-2-bath-condo-for-rent-3000-square-1-area/1693008135,"Modern 2 Bed, 2 Bath Condo for Rent - $3000 (Square 1 Area)","310 Burnhamthorpe Road West, Mississauga, ON",2024-05-12T15:30:33.000Z,"$3,000",Condo,Bedrooms: 2,Bathrooms: 2,"This unfurnished condo at Grand Ovation in downtown Mississauga is designed with the comfort and needs of a young family in mind, nestled in a community ideal for family living. Priced at $3000 (Plus Hydro), it’s set for immediate move-in.
- Quartz countertops,
- Large Walk in closet ,
- Brand new fridge,
- Ensuite washing machine, and dryer
- Garage parking
- All utilities covered except hydro
- Pool, gym, party room, billiard
- Steps away from public transit,
- Square One mall for shopping,
Please send an email to westgtacondos@gmail.com with your phone number and a brief description about your family, and your profession.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,800,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
65,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-b-r-basement-in-brampton-miss-rd-mayfield-rd-immediately/1693166502,2 B/R basement in Brampton Miss. Rd & Mayfield Rd immediately,"97 Cobriza Cres, Brampton, ON",2024-05-12T15:06:17.000Z,"$2,000",Basement,Bedrooms: 2,Bathrooms: 1,"Large spacious newly built 2 Bedroom, 1 Bathroom legal Basement For Lease Available from November or immediately
Monthly Rent is $2000+35% Utilities for year lease plus extra deposit of $700/-,
Only one Parking included.
Major Intersection: Mississauga Rd & Mayfield Rd Location: Nearby Bus Stop, Nearby Local Schools, 5 minutes from Mount Pleasant Go by car or 15 minutes by bus
This basement comes with portlights, Vinyl flooring, a modern kitchen, upgraded bathroom and a separate entrance. New appliances.
- No cable/No internet will provide
Looking for mature and responsible adults or small family.
Requirements - First and last month rent plus extra deposit $700/-, Photo ID for all tenants ,Job letter and good credit score is must. -Previous landlord references will be good
ONLY SERIOUS INQUIRIES
-NO pets allowed -NO smoking allowed
** Note :- If the ad is up, consider it available.",['Not Included'],1,1 Year,No,750,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
